arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 3, 3, 5, 7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 7, 5], 'e': [6, 4, 6, 3, 3, 3, 4, 6, 3, 6, 6, 4, 4, 6, 6, 6, 4, 3, 3, 6], 'd': [2, 2, 4, 3, 4], 'r': [192]}",14.19,40.18
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 7, 5, 5, 7, 7, 3, 5, 5, 5, 3, 7, 3, 5, 3, 5], 'e': [4, 6, 3, 6, 6, 3, 6, 3, 3, 4, 4, 6, 4, 3, 6, 6, 4, 6, 6, 6], 'd': [2, 3, 2, 4, 3], 'r': [176]}",13.54,37.78
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 3, 3, 3, 5, 5, 7, 3, 7, 3, 3, 3, 7, 7, 5, 3], 'e': [3, 6, 3, 6, 3, 4, 3, 3, 6, 6, 3, 4, 4, 3, 3, 6, 4, 3, 4, 3], 'd': [3, 3, 2, 2, 2], 'r': [176]}",10.85,29.57
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 5, 7, 7, 7, 3, 5, 5, 5, 5, 3, 3, 5, 3, 3, 5], 'e': [6, 3, 6, 6, 4, 6, 4, 3, 4, 3, 4, 4, 4, 6, 6, 6, 4, 4, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [176]}",20.41,51.94
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 7, 7, 5, 7, 7, 3, 5, 5, 5, 3, 5, 7, 7, 7, 5], 'e': [4, 3, 4, 6, 6, 4, 6, 4, 4, 3, 4, 3, 6, 3, 4, 6, 3, 4, 4, 3], 'd': [3, 4, 2, 4, 3], 'r': [176]}",14.78,39.62
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 5, 5, 3, 5, 5, 3, 5, 7, 3, 5, 7, 5, 7, 7, 7], 'e': [6, 4, 3, 6, 3, 3, 3, 6, 3, 4, 6, 3, 3, 6, 6, 6, 4, 6, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [192]}",18.44,46.76
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 5, 5, 3, 7, 7, 3, 5, 5, 3, 5, 5, 5, 5, 3], 'e': [4, 4, 6, 4, 4, 6, 3, 4, 4, 3, 4, 6, 3, 6, 6, 6, 3, 4, 6, 6], 'd': [2, 4, 2, 2, 4], 'r': [224]}",13.38,43.71
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 7, 3, 3, 7, 5, 7, 3, 5, 5, 5, 5, 7, 7, 7], 'e': [3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 3, 6, 6, 6, 4, 6, 6, 6, 3, 3], 'd': [4, 3, 4, 2, 3], 'r': [208]}",13.8,43.99
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 7, 7, 5, 7, 7, 5, 3, 7, 7, 7, 7, 3, 7, 3, 3], 'e': [4, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3, 4, 3, 4, 3, 6, 3, 4, 6], 'd': [2, 3, 3, 2, 2], 'r': [160]}",11.84,27.98
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 7, 5, 3, 3, 7, 7, 3, 5, 5, 7, 5, 7, 3, 7, 5], 'e': [6, 3, 4, 6, 6, 6, 6, 3, 3, 4, 4, 6, 4, 6, 6, 3, 4, 6, 6, 6], 'd': [4, 2, 4, 4, 2], 'r': [208]}",13.89,49.22
"{'wid': None, 'ks': [5, 7, 7, 7, 5, 5, 3, 7, 7, 7, 5, 7, 3, 3, 3, 3, 7, 5, 3, 5], 'e': [4, 3, 4, 6, 4, 6, 4, 6, 3, 6, 6, 4, 3, 3, 3, 3, 6, 3, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [160]}",14.09,33.89
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 3, 3, 3, 5, 7, 5, 5, 3, 7, 3, 5, 3, 7, 7, 5], 'e': [4, 6, 4, 3, 3, 3, 6, 4, 6, 6, 6, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [4, 3, 3, 3, 4], 'r': [160]}",18.31,39.54
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 3, 7, 7, 3, 5, 7, 7, 7, 5, 3, 5, 7, 3, 7, 5], 'e': [4, 6, 6, 3, 4, 3, 4, 3, 4, 3, 6, 4, 6, 3, 4, 4, 4, 3, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [176]}",13.2,34.2
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 7, 5, 5, 7, 3, 5, 7, 3, 3, 3, 5, 5, 5, 5, 7], 'e': [4, 4, 6, 6, 3, 6, 4, 4, 4, 4, 3, 6, 6, 3, 4, 6, 4, 3, 4, 4], 'd': [3, 3, 2, 2, 4], 'r': [208]}",13.33,41.86
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 3, 5, 3, 7, 5, 7, 7, 7, 5, 5, 3, 5, 7, 7], 'e': [4, 3, 3, 6, 3, 6, 3, 3, 4, 6, 4, 3, 3, 6, 3, 6, 3, 4, 3, 4], 'd': [3, 4, 2, 4, 3], 'r': [192]}",17.96,43.59
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 5, 5, 7, 3, 5, 7, 7, 5, 5, 7, 5, 5, 3, 5, 7], 'e': [3, 4, 4, 3, 4, 6, 6, 6, 6, 6, 3, 6, 4, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 3, 2, 4, 2], 'r': [208]}",12.36,40.03
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 5, 5, 3, 3, 7, 3, 5, 3, 5, 5, 3, 5, 7, 5], 'e': [6, 3, 3, 6, 3, 4, 6, 3, 3, 4, 6, 3, 6, 4, 6, 6, 4, 3, 6, 4], 'd': [4, 2, 3, 4, 4], 'r': [176]}",15.51,43.62
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 7, 3, 7, 3, 5, 7, 3, 3, 5, 3, 7, 3, 7, 5, 7], 'e': [6, 4, 6, 6, 3, 3, 4, 6, 4, 3, 4, 3, 6, 6, 3, 6, 3, 4, 3, 6], 'd': [3, 2, 2, 2, 2], 'r': [208]}",10.36,36.69
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 3, 3, 3, 7, 3, 7, 5, 3, 3, 5, 5, 3, 7], 'e': [4, 6, 3, 4, 3, 6, 4, 4, 3, 6, 4, 3, 3, 3, 3, 3, 4, 6, 6, 4], 'd': [2, 2, 2, 4, 3], 'r': [208]}",12.7,39.23
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 3, 7, 7, 3, 5, 7, 5, 3, 5, 7, 7, 3, 5], 'e': [6, 3, 6, 3, 4, 6, 4, 6, 6, 6, 3, 6, 4, 4, 4, 3, 6, 3, 4, 3], 'd': [4, 4, 2, 4, 2], 'r': [208]}",14.71,51.14
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 7, 7, 5, 7, 5, 5, 3, 5, 7, 3, 5, 5, 3, 5, 7], 'e': [3, 6, 4, 6, 6, 4, 4, 4, 3, 6, 6, 4, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [160]}",14.01,34.57
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 7, 5, 7, 7, 5, 5, 7, 3, 3, 7, 7, 3, 3, 5, 7], 'e': [6, 4, 3, 4, 6, 4, 4, 6, 4, 6, 4, 4, 3, 3, 6, 4, 6, 4, 3, 3], 'd': [2, 4, 4, 2, 4], 'r': [160]}",15.51,35.84
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 5, 5, 3, 7, 3, 5, 7, 5, 7, 3, 5, 5, 3, 3, 7], 'e': [4, 3, 6, 4, 3, 6, 4, 6, 6, 3, 6, 4, 3, 6, 4, 4, 6, 6, 3, 4], 'd': [2, 2, 3, 3, 2], 'r': [192]}",11.75,33.82
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 5, 3, 3, 3, 5, 5, 7, 5, 3, 5, 5, 5, 5, 5, 3], 'e': [3, 4, 3, 4, 3, 6, 4, 4, 3, 3, 4, 6, 4, 6, 6, 4, 4, 3, 6, 3], 'd': [3, 3, 2, 4, 3], 'r': [208]}",13.93,42.88
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 5, 5, 7, 3, 3, 3, 7, 3, 7, 5, 7, 7, 7, 7], 'e': [6, 3, 3, 4, 6, 4, 3, 6, 4, 6, 4, 3, 4, 4, 6, 4, 4, 3, 3, 6], 'd': [2, 4, 3, 2, 4], 'r': [208]}",14.37,44.53
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 5, 5, 5, 3, 5, 7, 7, 7, 5, 3, 5, 3, 5, 5, 5], 'e': [6, 4, 4, 4, 4, 3, 3, 6, 6, 4, 3, 3, 3, 3, 6, 6, 4, 4, 6, 4], 'd': [3, 3, 2, 3, 2], 'r': [208]}",14.47,41.69
"{'wid': None, 'ks': [5, 3, 7, 5, 7, 5, 5, 3, 5, 5, 5, 7, 7, 7, 5, 7, 5, 3, 7, 5], 'e': [6, 3, 6, 4, 4, 3, 4, 6, 4, 4, 4, 6, 4, 3, 6, 3, 3, 6, 3, 3], 'd': [2, 4, 2, 3, 2], 'r': [176]}",12.15,34.19
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 3, 3, 7, 7, 3, 7, 3, 3, 7, 7, 5, 5, 5, 7, 3], 'e': [6, 3, 3, 4, 4, 4, 6, 3, 4, 3, 4, 4, 4, 6, 6, 4, 6, 4, 3, 4], 'd': [3, 2, 4, 4, 2], 'r': [176]}",13.49,37.64
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 5, 5], 'e': [4, 6, 3, 3, 4, 6, 3, 3, 3, 4, 6, 3, 6, 4, 6, 4, 6, 6, 3, 4], 'd': [2, 3, 4, 2, 4], 'r': [224]}",17.41,48.2
"{'wid': None, 'ks': [7, 7, 7, 3, 3, 7, 7, 7, 5, 5, 3, 5, 5, 3, 5, 5, 5, 3, 5, 5], 'e': [3, 3, 4, 3, 4, 3, 6, 6, 6, 6, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 2, 3, 2], 'r': [192]}",14.1,35.16
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 3, 5, 7, 3, 5, 3, 3, 7, 5, 7, 7, 7, 5, 7, 7], 'e': [3, 3, 6, 3, 6, 3, 6, 6, 4, 4, 6, 3, 6, 3, 3, 4, 3, 3, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [208]}",18.11,46.76
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 5, 5, 7, 3, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 6, 3, 3, 4, 4, 4, 6, 3, 6, 6, 4, 6, 6], 'd': [2, 4, 2, 2, 2], 'r': [224]}",11.26,39.12
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 7, 3, 3, 5, 7, 7, 3, 3, 3, 3, 3, 5, 3, 7], 'e': [6, 3, 3, 6, 3, 4, 4, 3, 3, 3, 6, 3, 6, 4, 4, 4, 3, 4, 4, 3], 'd': [3, 3, 2, 4, 3], 'r': [192]}",15.05,40.75
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 3, 3, 3, 5, 7, 7, 7, 5, 3, 7, 3, 7, 7, 7, 7], 'e': [6, 6, 4, 4, 4, 6, 3, 4, 3, 3, 6, 4, 6, 4, 4, 6, 4, 3, 3, 3], 'd': [3, 3, 4, 4, 2], 'r': [208]}",14.33,48.55
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 3, 7, 5, 3, 5, 5, 5, 3, 3, 5, 7, 3, 5, 3, 5], 'e': [4, 6, 6, 6, 6, 6, 4, 3, 4, 6, 4, 4, 3, 4, 4, 4, 3, 6, 6, 6], 'd': [3, 3, 4, 3, 3], 'r': [192]}",17.43,45.52
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 5, 5, 3, 5, 3, 5, 3, 7, 7, 7, 7, 7, 5, 5, 5], 'e': [3, 6, 4, 4, 3, 4, 4, 6, 4, 6, 6, 3, 3, 3, 4, 3, 6, 6, 6, 4], 'd': [4, 3, 3, 3, 3], 'r': [160]}",17.52,39.59
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 5, 5, 7, 5, 3, 5, 7], 'e': [6, 6, 6, 3, 4, 4, 4, 3, 3, 6, 4, 6, 3, 4, 4, 6, 4, 4, 6, 6], 'd': [3, 3, 3, 2, 3], 'r': [192]}",12.67,40.55
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 7, 3, 5, 3, 5, 3, 3, 3, 3, 3, 5, 7, 3, 7, 3], 'e': [4, 6, 4, 6, 4, 4, 4, 4, 4, 6, 4, 6, 3, 4, 3, 3, 6, 4, 6, 6], 'd': [4, 4, 2, 2, 2], 'r': [224]}",15.45,47.72
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 7, 7, 3, 3, 3, 5, 7, 7, 3], 'e': [4, 6, 6, 3, 4, 3, 3, 3, 4, 6, 3, 6, 4, 3, 6, 6, 4, 6, 3, 3], 'd': [2, 3, 4, 4, 4], 'r': [208]}",16.32,49.09
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 5, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 7, 7, 7, 3], 'e': [3, 6, 4, 6, 3, 3, 4, 3, 4, 3, 3, 6, 3, 4, 3, 4, 3, 4, 6, 6], 'd': [3, 3, 3, 3, 4], 'r': [224]}",17.92,49.57
"{'wid': None, 'ks': [3, 7, 5, 7, 5, 7, 5, 7, 7, 7, 3, 7, 3, 5, 7, 3, 5, 7, 3, 7], 'e': [4, 4, 3, 6, 4, 6, 6, 4, 4, 6, 3, 3, 6, 6, 4, 6, 3, 3, 6, 4], 'd': [3, 4, 2, 2, 2], 'r': [176]}",11.79,33.07
"{'wid': None, 'ks': [3, 5, 7, 7, 3, 7, 5, 5, 5, 7, 3, 7, 7, 3, 7, 3, 3, 3, 5, 5], 'e': [6, 4, 6, 6, 3, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4], 'd': [2, 3, 2, 4, 2], 'r': [176]}",16.31,41.88
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 7, 7, 7, 5, 7, 7, 5], 'e': [3, 3, 4, 4, 6, 3, 4, 3, 6, 6, 3, 6, 3, 3, 3, 4, 6, 6, 6, 6], 'd': [3, 3, 4, 3, 3], 'r': [176]}",17.83,46.3
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 5, 7, 5, 3, 5, 7, 3, 3, 5, 5, 7, 7, 3, 5, 3], 'e': [6, 3, 4, 3, 3, 4, 6, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 6, 3], 'd': [4, 2, 3, 3, 2], 'r': [208]}",15.35,43.0
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 7, 3, 7, 5, 5, 7, 7, 3, 5, 7, 7, 5, 5, 7], 'e': [3, 3, 4, 4, 4, 6, 6, 4, 3, 6, 4, 6, 3, 6, 6, 4, 6, 4, 6, 3], 'd': [2, 3, 4, 2, 3], 'r': [160]}",13.0,32.81
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 3, 5, 5, 5, 3, 3, 5, 3, 7, 7, 5, 5, 5, 7, 3], 'e': [3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 6, 3, 4, 3, 6, 6, 4, 3, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [208]}",15.6,47.18
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 7, 3, 7, 3, 3, 3, 5, 5, 7, 7, 5, 7, 7, 5, 5], 'e': [3, 6, 4, 6, 4, 3, 6, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 6, 6, 6], 'd': [3, 4, 2, 4, 2], 'r': [208]}",14.76,44.9
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 5, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5, 7, 5, 5], 'e': [3, 3, 4, 3, 4, 3, 6, 6, 4, 6, 4, 6, 4, 4, 4, 3, 4, 6, 3, 3], 'd': [4, 4, 4, 2, 3], 'r': [192]}",18.3,47.15
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 3, 7, 7, 5], 'e': [3, 3, 4, 3, 3, 3, 4, 4, 6, 3, 4, 3, 3, 3, 3, 6, 4, 4, 3, 4], 'd': [3, 2, 3, 2, 4], 'r': [192]}",12.96,34.66
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 5, 3, 7, 5, 5, 7, 7, 3, 3, 5, 3, 7, 5, 3, 7], 'e': [3, 4, 6, 3, 4, 4, 3, 4, 3, 3, 3, 4, 3, 6, 4, 6, 4, 6, 4, 3], 'd': [3, 4, 4, 2, 4], 'r': [160]}",14.87,36.28
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 7, 3, 3, 3, 3, 3, 3, 5, 7, 5, 7, 3, 3, 7, 5], 'e': [4, 3, 6, 4, 3, 6, 3, 3, 6, 6, 6, 6, 4, 3, 3, 4, 6, 3, 3, 3], 'd': [4, 3, 3, 4, 2], 'r': [224]}",14.0,49.28
"{'wid': None, 'ks': [5, 5, 3, 3, 5, 7, 7, 7, 5, 3, 3, 5, 7, 5, 7, 3, 5, 5, 3, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 3, 6, 4, 6, 6, 4, 4, 3, 3, 6, 4, 6, 4], 'd': [4, 2, 4, 3, 2], 'r': [176]}",17.14,45.86
"{'wid': None, 'ks': [7, 7, 7, 7, 5, 7, 5, 3, 3, 7, 3, 7, 5, 5, 3, 7, 3, 5, 7, 3], 'e': [3, 6, 4, 6, 3, 3, 6, 6, 4, 3, 3, 3, 4, 6, 6, 4, 6, 4, 3, 6], 'd': [2, 2, 4, 2, 4], 'r': [160]}",16.5,34.86
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 7, 3, 3, 5, 3, 5, 5, 3, 7, 7, 7, 7, 5, 3], 'e': [4, 6, 3, 3, 6, 6, 3, 6, 4, 3, 3, 3, 6, 4, 4, 3, 6, 4, 6, 4], 'd': [3, 2, 2, 2, 4], 'r': [192]}",14.6,39.3
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 3, 7, 7, 5, 7, 3, 7, 7, 3, 5, 5, 5, 3, 3, 5], 'e': [6, 3, 4, 3, 3, 6, 6, 4, 4, 6, 4, 4, 4, 4, 6, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 2], 'r': [160]}",10.18,27.88
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 5, 7, 3, 3, 7, 5, 3, 3, 5, 7, 7, 7, 7, 3, 5], 'e': [6, 3, 4, 6, 6, 3, 3, 4, 6, 4, 4, 3, 3, 4, 6, 4, 4, 6, 4, 4], 'd': [4, 3, 4, 3, 2], 'r': [176]}",13.67,41.46
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 5, 5, 5, 3, 5, 7, 7, 5, 5, 5, 3, 5, 5, 3, 7], 'e': [3, 3, 4, 6, 3, 6, 4, 3, 4, 4, 3, 3, 4, 6, 4, 6, 6, 6, 4, 4], 'd': [4, 2, 2, 4, 2], 'r': [224]}",15.9,50.04
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5, 3, 3, 5, 5, 3, 5, 7, 7, 5], 'e': [4, 6, 4, 3, 6, 3, 3, 6, 6, 3, 6, 4, 3, 3, 4, 6, 4, 3, 6, 3], 'd': [2, 4, 4, 3, 3], 'r': [192]}",15.3,41.26
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 5, 5, 3, 5, 3, 7, 7, 7], 'e': [3, 3, 3, 3, 4, 3, 4, 3, 3, 6, 4, 3, 3, 4, 6, 3, 4, 3, 3, 3], 'd': [4, 2, 3, 3, 4], 'r': [160]}",13.93,33.28
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 3, 5, 5, 5, 7, 5, 3, 5, 7, 5, 7, 5, 7, 7], 'e': [4, 3, 3, 4, 4, 3, 3, 3, 3, 4, 6, 4, 3, 6, 3, 4, 4, 3, 6, 4], 'd': [4, 2, 3, 3, 4], 'r': [192]}",18.44,47.53
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 3, 3, 5, 7, 5, 7, 5, 5, 5, 3, 7, 5, 7, 7, 5], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3, 4, 4, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 2, 2], 'r': [176]}",12.04,32.21
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 5, 3, 5, 7, 5, 5, 3, 5, 3, 7, 3, 3, 5, 5, 3], 'e': [6, 4, 6, 4, 4, 3, 3, 6, 3, 3, 3, 3, 3, 3, 6, 6, 4, 3, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [192]}",16.74,49.15
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 7, 5, 7, 3, 3, 5, 3, 3, 3, 3, 3, 3, 7, 7, 7], 'e': [6, 6, 4, 3, 4, 3, 4, 4, 6, 3, 4, 4, 6, 6, 3, 4, 3, 6, 4, 3], 'd': [3, 2, 3, 2, 2], 'r': [224]}",13.39,44.05
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 5, 7, 5, 5, 7, 3, 3, 7, 7, 5, 5, 7, 7, 3, 5], 'e': [3, 3, 6, 4, 4, 4, 4, 3, 4, 4, 4, 3, 6, 3, 4, 4, 6, 4, 6, 3], 'd': [2, 4, 3, 2, 4], 'r': [192]}",16.9,39.86
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 3, 5, 3, 7, 5, 7, 3, 7, 7, 7, 3, 3, 3, 7, 3], 'e': [4, 4, 6, 4, 3, 4, 3, 4, 4, 3, 6, 3, 3, 4, 4, 6, 3, 4, 3, 6], 'd': [2, 3, 4, 2, 3], 'r': [208]}",13.64,40.73
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 3, 7, 5, 5, 7, 3, 3, 3, 7, 7, 3, 7, 5, 7, 3], 'e': [6, 6, 6, 3, 4, 3, 6, 6, 4, 4, 3, 4, 3, 4, 4, 6, 4, 3, 6, 4], 'd': [3, 2, 3, 4, 4], 'r': [192]}",14.6,43.71
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 3, 3, 7, 5, 3, 3, 7, 3, 7, 7, 7, 3, 7, 7, 5], 'e': [4, 3, 3, 6, 6, 6, 3, 3, 6, 6, 6, 4, 6, 4, 3, 6, 3, 3, 6, 6], 'd': [3, 2, 4, 4, 2], 'r': [160]}",13.49,34.51
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 7, 3, 3, 5, 7, 3, 5, 3, 5, 7, 3, 5, 7, 5, 3], 'e': [3, 3, 6, 4, 4, 6, 3, 6, 6, 3, 3, 6, 4, 6, 3, 4, 3, 4, 3, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",14.74,40.57
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 5, 5, 5, 7, 7, 3, 7, 7, 7, 3, 5, 5, 3, 5], 'e': [6, 3, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 3, 6, 4, 6, 4, 3, 3, 4], 'd': [2, 4, 2, 2, 3], 'r': [160]}",12.84,32.11
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 5, 7, 7, 5, 3, 7, 5, 7, 7, 3, 3, 3, 7, 7, 7], 'e': [6, 3, 6, 3, 4, 6, 3, 3, 6, 4, 4, 4, 6, 4, 6, 4, 6, 4, 6, 4], 'd': [4, 4, 2, 4, 4], 'r': [192]}",15.82,48.54
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 3, 3, 7, 5, 3, 3, 5, 7, 7, 3, 7, 3, 5, 3, 3], 'e': [3, 4, 4, 3, 4, 4, 4, 6, 3, 4, 4, 3, 6, 6, 6, 6, 3, 4, 3, 6], 'd': [4, 2, 2, 2, 3], 'r': [192]}",11.52,34.19
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 5, 3, 3, 5, 3, 7, 5, 7, 3, 3, 3, 3, 7, 5, 3], 'e': [4, 4, 6, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 4, 3, 4, 3, 3, 3], 'd': [4, 2, 4, 2, 4], 'r': [224]}",14.15,46.8
"{'wid': None, 'ks': [3, 5, 5, 7, 5, 5, 3, 3, 3, 3, 5, 3, 7, 3, 7, 3, 7, 7, 5, 7], 'e': [6, 4, 4, 3, 4, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 6, 6, 3, 4, 6], 'd': [4, 2, 3, 3, 3], 'r': [176]}",16.3,41.37
"{'wid': None, 'ks': [5, 5, 3, 3, 3, 5, 3, 5, 7, 5, 7, 3, 5, 3, 7, 5, 5, 3, 7, 5], 'e': [4, 6, 3, 3, 3, 4, 3, 4, 4, 3, 3, 6, 3, 4, 6, 3, 3, 3, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [192]}",13.57,41.2
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 7, 7, 7, 5, 3, 3, 5, 7, 5, 5, 7, 7, 5, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 6, 4, 3, 3, 6, 3, 3, 4, 3, 6, 6, 3, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",16.93,57.91
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 5, 7, 7, 7, 5, 3, 5, 3, 5, 3, 7, 7, 7, 3, 7], 'e': [3, 6, 6, 4, 4, 4, 6, 6, 6, 6, 6, 6, 3, 6, 6, 3, 6, 6, 3, 6], 'd': [3, 2, 3, 2, 2], 'r': [224]}",11.12,41.44
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 7, 7, 3, 7, 3, 7, 7, 5, 7, 3, 7, 7, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 4, 4, 3, 3, 3, 3, 4, 3, 6, 6, 6, 3, 4, 3], 'd': [4, 4, 2, 3, 4], 'r': [208]}",15.32,50.27
"{'wid': None, 'ks': [3, 7, 7, 5, 7, 5, 3, 3, 5, 7, 7, 3, 7, 7, 7, 3, 3, 3, 5, 3], 'e': [4, 3, 6, 6, 4, 4, 3, 6, 3, 3, 6, 6, 6, 6, 4, 3, 6, 6, 3, 3], 'd': [3, 2, 3, 4, 4], 'r': [192]}",15.28,43.28
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 7, 5, 5, 7, 7, 7, 3, 5, 3, 3, 5, 5, 7, 5, 7], 'e': [6, 3, 4, 4, 6, 6, 4, 3, 4, 4, 4, 6, 3, 4, 3, 6, 4, 6, 4, 3], 'd': [3, 3, 3, 4, 2], 'r': [224]}",16.57,51.34
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 7, 3, 7, 5, 5, 7, 7, 7, 5, 5, 3, 5, 3, 3, 7], 'e': [3, 4, 4, 4, 6, 6, 3, 4, 3, 6, 3, 6, 3, 3, 4, 3, 6, 3, 3, 3], 'd': [3, 2, 4, 3, 4], 'r': [192]}",17.89,42.2
