arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 7, 5, 5, 5, 7, 5, 5, 5, 7, 3, 3, 3, 3, 7, 5], 'e': [4, 6, 6, 6, 3, 3, 3, 3, 4, 6, 3, 3, 6, 6, 4, 4, 3, 3, 4, 6], 'd': [3, 3, 4, 2, 4], 'r': [160]}",14.04,35.1
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 7, 3, 5, 5, 5, 5, 5, 7, 5, 3, 5, 3, 5, 3, 3], 'e': [6, 6, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 2, 3, 4], 'r': [224]}",13.95,48.15
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 5, 3, 5, 3, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5], 'e': [4, 4, 3, 3, 4, 6, 4, 3, 3, 6, 3, 4, 3, 6, 4, 3, 6, 3, 3, 6], 'd': [3, 2, 4, 3, 3], 'r': [224]}",17.86,50.05
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 4, 3, 6, 6, 4, 3, 3, 3, 3, 4, 4, 4, 6, 3, 6, 3, 3], 'd': [3, 4, 3, 4, 2], 'r': [208]}",17.54,47.35
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 3, 3, 3, 3, 5, 7, 7, 3, 3, 3, 7, 5, 3, 7, 3], 'e': [3, 6, 3, 6, 3, 4, 4, 3, 3, 4, 6, 4, 3, 3, 3, 4, 6, 4, 4, 3], 'd': [2, 3, 4, 3, 4], 'r': [208]}",18.25,45.88
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 7, 5, 7, 3, 5, 3, 7, 3, 7, 3, 5, 3, 7, 3, 5], 'e': [3, 6, 3, 4, 4, 4, 6, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3, 6, 3], 'd': [2, 4, 3, 2, 3], 'r': [160]}",12.87,32.32
"{'wid': None, 'ks': [7, 7, 3, 7, 3, 5, 3, 7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 3], 'e': [3, 6, 3, 4, 6, 4, 4, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 6, 3, 6], 'd': [2, 2, 3, 2, 4], 'r': [160]}",13.0,31.66
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 5, 5, 7, 7, 3], 'e': [6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 3, 6, 3, 4, 4, 3, 6, 4, 3, 6], 'd': [2, 3, 2, 4, 2], 'r': [224]}",12.51,42.92
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 7, 5, 5, 5, 5, 5, 3, 7, 7, 7, 7, 3, 5, 7, 7], 'e': [6, 6, 4, 6, 6, 6, 6, 3, 6, 6, 6, 4, 4, 6, 6, 3, 4, 4, 3, 3], 'd': [4, 4, 3, 3, 4], 'r': [192]}",20.97,54.15
"{'wid': None, 'ks': [3, 5, 3, 3, 5, 7, 3, 5, 5, 7, 3, 3, 7, 5, 7, 3, 7, 3, 3, 3], 'e': [6, 4, 3, 4, 4, 6, 6, 3, 3, 3, 6, 6, 3, 3, 3, 3, 3, 6, 4, 4], 'd': [3, 2, 3, 4, 2], 'r': [160]}",12.77,32.27
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 3, 3, 5, 3, 5, 7, 3, 7, 7, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 6, 4, 6, 6, 3, 4, 3, 6, 4, 3, 4, 6, 4, 4, 4, 6, 3], 'd': [3, 3, 4, 2, 3], 'r': [208]}",16.69,49.97
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 7, 3, 3, 7, 5, 5, 7, 5, 5, 7, 3, 3, 7, 5], 'e': [3, 4, 6, 4, 6, 6, 4, 4, 6, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 6], 'd': [2, 4, 4, 3, 4], 'r': [208]}",16.07,44.54
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 3, 5, 5, 7, 3, 3, 5, 7, 3, 7, 5, 5, 3, 5], 'e': [3, 4, 4, 6, 4, 6, 3, 3, 4, 3, 3, 4, 3, 6, 3, 6, 4, 6, 3, 4], 'd': [3, 4, 4, 3, 3], 'r': [192]}",18.37,45.81
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 7, 3, 3, 3, 5, 7, 5, 7, 5, 7, 7, 3, 7, 7, 3], 'e': [6, 3, 6, 3, 4, 3, 6, 4, 4, 4, 4, 6, 4, 6, 4, 6, 4, 6, 6, 6], 'd': [4, 4, 2, 3, 3], 'r': [160]}",14.77,39.19
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 3, 7, 5, 5, 3, 7, 7, 7, 5, 5, 3, 3, 7, 3], 'e': [6, 3, 3, 6, 6, 6, 6, 3, 4, 4, 3, 6, 3, 6, 3, 4, 3, 4, 6, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",12.81,48.95
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 3, 7, 3, 5, 7, 5, 7, 3, 7, 5, 3, 3, 5, 3, 3], 'e': [6, 4, 4, 3, 3, 6, 4, 3, 4, 3, 6, 6, 4, 3, 3, 3, 6, 3, 4, 3], 'd': [2, 4, 3, 3, 3], 'r': [160]}",13.7,35.98
"{'wid': None, 'ks': [7, 5, 7, 7, 3, 5, 7, 5, 7, 5, 3, 7, 3, 7, 5, 3, 5, 5, 5, 5], 'e': [6, 3, 3, 4, 6, 4, 6, 6, 6, 6, 6, 3, 6, 3, 6, 6, 3, 6, 3, 4], 'd': [4, 2, 3, 2, 2], 'r': [176]}",11.75,35.15
"{'wid': None, 'ks': [3, 7, 7, 3, 7, 7, 5, 7, 5, 7, 7, 5, 7, 3, 3, 7, 3, 7, 5, 7], 'e': [3, 4, 6, 4, 6, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 6, 4], 'd': [2, 4, 2, 3, 3], 'r': [208]}",13.31,38.69
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 5, 7, 7, 3, 7, 3, 3, 7, 3, 5, 7, 5, 3, 5, 7], 'e': [3, 6, 6, 3, 4, 4, 6, 3, 6, 4, 3, 6, 4, 3, 6, 3, 6, 6, 4, 6], 'd': [2, 2, 2, 3, 3], 'r': [176]}",11.91,33.39
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 3, 5, 7, 3, 5, 7, 3, 7, 3, 3, 3, 3, 5, 5, 7], 'e': [6, 4, 3, 4, 6, 3, 6, 6, 4, 6, 4, 4, 6, 4, 3, 4, 3, 3, 3, 6], 'd': [2, 2, 3, 4, 3], 'r': [192]}",13.53,38.95
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 5, 7, 3, 3, 7, 5, 5, 5, 5, 3, 3, 3, 5, 7, 7], 'e': [3, 6, 3, 6, 4, 6, 6, 3, 4, 3, 6, 3, 6, 6, 6, 3, 4, 4, 4, 4], 'd': [3, 4, 3, 2, 4], 'r': [224]}",18.1,50.31
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 3, 7, 3, 3, 7, 5, 3, 3, 3, 7, 3, 7, 5, 3, 5], 'e': [3, 3, 6, 3, 6, 4, 3, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 4, 6, 6], 'd': [2, 3, 2, 3, 3], 'r': [176]}",13.55,33.53
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 3, 5, 3, 3, 3, 3, 7, 7, 7, 7, 5, 5, 5, 7], 'e': [4, 3, 3, 4, 4, 3, 4, 6, 6, 3, 3, 6, 3, 3, 4, 4, 4, 6, 6, 6], 'd': [4, 2, 3, 4, 3], 'r': [176]}",17.35,41.23
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 3, 5, 5, 5, 7, 5, 7, 3, 7, 5, 5, 5, 7], 'e': [3, 4, 6, 6, 6, 4, 4, 3, 4, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 4], 'd': [4, 3, 2, 4, 4], 'r': [192]}",15.47,48.04
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 3, 3, 5, 3], 'e': [6, 3, 3, 4, 6, 3, 3, 6, 3, 4, 6, 6, 3, 4, 6, 4, 3, 3, 6, 4], 'd': [2, 2, 2, 3, 4], 'r': [208]}",15.55,42.4
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 7, 3, 7, 3, 3, 5, 7, 7, 3, 7, 3, 5, 5, 7, 5], 'e': [4, 6, 6, 3, 6, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 4, 3, 6, 4, 3], 'd': [4, 2, 2, 2, 4], 'r': [192]}",13.13,38.72
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 3, 7, 3, 3, 7, 5, 5, 7, 3, 7, 3, 7, 3, 5], 'e': [6, 3, 3, 4, 4, 4, 3, 4, 6, 6, 3, 6, 4, 6, 4, 6, 4, 3, 6, 4], 'd': [2, 3, 4, 3, 4], 'r': [224]}",14.63,47.75
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 7, 7, 7, 3, 5, 5, 5, 3, 7, 7, 5, 7, 3, 5, 5], 'e': [4, 3, 4, 4, 6, 4, 3, 3, 6, 6, 6, 4, 4, 4, 6, 3, 4, 6, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [160]}",15.56,39.66
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 7, 7, 3, 3, 5, 7, 5, 5, 3, 3, 3, 7, 5, 5, 3], 'e': [3, 3, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 3, 6, 3, 6, 3, 4, 3, 6], 'd': [4, 2, 4, 4, 3], 'r': [160]}",17.13,40.61
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 5, 3, 7, 5, 3, 3, 5, 3, 7, 3, 5, 5, 5, 5, 5], 'e': [4, 3, 3, 6, 6, 4, 6, 6, 4, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 3], 'd': [4, 2, 2, 3, 3], 'r': [192]}",12.8,36.5
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 5, 7, 3, 3, 7, 7, 5, 7, 5, 5, 7, 7, 3], 'e': [4, 3, 4, 3, 4, 6, 3, 4, 3, 4, 6, 6, 6, 6, 3, 6, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 4], 'r': [176]}",15.84,36.57
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 7, 3, 7, 3, 7, 3, 5, 5, 3, 3, 7, 5, 3, 7], 'e': [4, 3, 3, 4, 4, 3, 4, 6, 6, 3, 3, 6, 3, 4, 4, 6, 3, 4, 6, 3], 'd': [2, 3, 4, 4, 3], 'r': [224]}",16.3,50.41
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 5, 5, 7, 7, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 3], 'e': [3, 3, 6, 4, 3, 6, 6, 4, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 4], 'd': [4, 4, 2, 3, 4], 'r': [208]}",14.92,47.29
"{'wid': None, 'ks': [5, 5, 3, 5, 3, 7, 7, 7, 3, 3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 6, 6, 3, 4, 3, 6, 4, 6, 6, 3, 3, 4, 3, 3, 4, 3, 6, 3], 'd': [4, 3, 4, 4, 2], 'r': [208]}",14.63,48.28
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 5, 5, 7, 5, 3, 7, 7, 5, 3, 5, 3, 7, 5, 3], 'e': [6, 6, 4, 6, 3, 3, 3, 6, 4, 4, 3, 6, 3, 4, 3, 6, 3, 4, 3, 6], 'd': [3, 4, 4, 4, 2], 'r': [208]}",14.84,47.48
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 7, 5, 3, 5, 5, 7, 7, 5, 5, 3, 7, 5, 5, 3, 3], 'e': [4, 3, 3, 3, 6, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 6, 4, 6, 6, 4], 'd': [2, 3, 3, 2, 4], 'r': [208]}",12.86,40.53
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 3, 3, 7, 3, 5, 7, 3, 7, 5, 3, 5, 5, 3, 3, 3], 'e': [6, 6, 6, 3, 3, 6, 6, 3, 3, 4, 6, 6, 3, 6, 6, 6, 3, 4, 6, 4], 'd': [4, 3, 3, 3, 3], 'r': [160]}",17.54,44.82
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 3, 5, 3, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5], 'e': [3, 3, 6, 3, 6, 4, 6, 3, 4, 3, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",17.0,53.5
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 7, 5, 3, 5, 5, 7, 7, 5, 7, 3, 5, 7, 5, 7, 7], 'e': [6, 3, 4, 3, 6, 4, 3, 6, 4, 3, 6, 6, 4, 3, 3, 6, 4, 6, 6, 6], 'd': [4, 3, 2, 3, 3], 'r': [160]}",13.46,35.3
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 3, 5, 5, 5, 7, 5, 7, 3, 7, 3, 5, 7], 'e': [3, 3, 4, 6, 6, 4, 4, 4, 3, 3, 6, 6, 6, 4, 4, 6, 3, 3, 3, 3], 'd': [3, 2, 3, 3, 4], 'r': [160]}",14.34,33.41
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 3, 3, 7, 7, 5, 5, 7, 3, 7, 7, 3, 7, 7, 7, 5], 'e': [6, 3, 4, 6, 3, 6, 3, 3, 6, 6, 6, 4, 4, 3, 4, 4, 6, 6, 3, 6], 'd': [4, 2, 2, 3, 2], 'r': [192]}",11.79,40.42
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 5, 3, 3, 5, 5, 3, 7, 7, 3, 3, 3, 3, 5, 3, 7], 'e': [6, 3, 4, 6, 4, 3, 4, 3, 6, 6, 4, 3, 3, 6, 4, 4, 3, 6, 4, 3], 'd': [4, 2, 2, 4, 4], 'r': [160]}",14.28,37.42
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 3, 7, 3, 3, 5, 5, 5, 7, 5, 7, 5, 3, 5, 5, 5], 'e': [3, 3, 3, 6, 6, 4, 6, 3, 3, 6, 6, 3, 3, 3, 3, 4, 3, 3, 3, 6], 'd': [4, 4, 3, 4, 2], 'r': [208]}",15.06,44.97
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 5, 3, 5, 5, 5, 3, 7, 3, 5, 7, 5, 5, 3, 5], 'e': [3, 6, 6, 4, 6, 4, 6, 3, 3, 3, 6, 6, 6, 4, 4, 3, 6, 4, 6, 4], 'd': [3, 2, 2, 4, 3], 'r': [176]}",15.95,39.53
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 5, 3, 5, 3, 3, 7, 3, 3, 7, 5, 5, 7, 3, 7, 5], 'e': [4, 3, 6, 3, 6, 4, 4, 6, 4, 3, 4, 3, 4, 6, 6, 4, 3, 4, 3, 3], 'd': [3, 3, 2, 3, 4], 'r': [176]}",13.74,36.52
"{'wid': None, 'ks': [3, 7, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 5, 5, 5, 5, 3, 5, 5], 'e': [3, 4, 4, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 4, 6, 3, 3, 3, 3, 4], 'd': [4, 2, 3, 3, 2], 'r': [160]}",11.86,30.73
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 5, 3, 5, 5, 3, 5, 5, 3, 7, 7, 5, 5, 7, 5, 7], 'e': [3, 4, 6, 3, 3, 6, 4, 3, 3, 3, 4, 6, 4, 4, 4, 3, 4, 3, 3, 3], 'd': [4, 4, 3, 4, 2], 'r': [208]}",15.0,45.87
"{'wid': None, 'ks': [5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 5, 3, 3, 3, 5, 5, 3, 7], 'e': [4, 4, 3, 3, 4, 6, 3, 3, 6, 3, 4, 3, 3, 3, 3, 6, 6, 6, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [192]}",13.77,39.5
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 5, 3, 3, 3], 'e': [6, 4, 3, 4, 3, 4, 6, 6, 3, 3, 3, 4, 4, 6, 3, 4, 3, 6, 6, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",13.13,47.79
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5, 7, 3, 3, 7, 3, 5, 5, 7, 7], 'e': [6, 6, 6, 6, 4, 3, 3, 3, 3, 6, 4, 4, 3, 6, 4, 3, 6, 3, 6, 3], 'd': [4, 3, 2, 3, 4], 'r': [208]}",17.65,51.11
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 5, 5, 5, 7, 7, 3, 5, 7, 7, 5, 5, 5, 5, 3, 3], 'e': [4, 4, 6, 3, 3, 6, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4, 4], 'd': [4, 4, 3, 2, 4], 'r': [160]}",19.45,41.17
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 3, 3, 3, 7, 5, 5, 7, 5, 3, 7, 7, 7, 7, 3, 5], 'e': [6, 4, 6, 6, 4, 6, 4, 6, 3, 4, 4, 3, 4, 3, 6, 3, 4, 6, 3, 6], 'd': [2, 4, 3, 2, 2], 'r': [208]}",12.22,38.47
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 3, 3, 3, 3, 5, 3, 3, 7, 7, 3, 5, 3, 3, 5, 3], 'e': [3, 3, 6, 6, 4, 6, 3, 6, 4, 3, 6, 4, 3, 6, 4, 4, 3, 6, 3, 3], 'd': [3, 3, 4, 4, 2], 'r': [224]}",17.41,49.4
"{'wid': None, 'ks': [7, 3, 3, 7, 3, 7, 7, 5, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 7, 7], 'e': [6, 4, 4, 3, 3, 6, 4, 4, 3, 3, 6, 4, 6, 3, 3, 3, 6, 6, 3, 6], 'd': [2, 3, 4, 4, 4], 'r': [192]}",15.65,45.57
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 5, 3, 5, 5, 3, 3, 7, 5, 3, 7, 5, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 3, 6, 3, 3, 4, 3, 3, 6, 6, 4, 4, 3, 4, 6, 3], 'd': [4, 4, 3, 2, 2], 'r': [176]}",15.94,41.39
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 7, 7, 3, 3, 3, 5, 3, 5, 7, 3, 5, 3, 5, 3], 'e': [4, 6, 6, 3, 4, 4, 6, 6, 4, 4, 4, 4, 3, 3, 4, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 4, 3], 'r': [224]}",18.53,53.77
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 5, 5, 3, 5, 5, 5, 7, 7, 3, 3, 3, 5, 7], 'e': [3, 3, 3, 3, 3, 6, 3, 6, 4, 3, 6, 4, 3, 6, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [176]}",11.46,30.5
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 5, 5, 5, 3, 7, 5, 5, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [4, 3, 6, 4, 4, 6, 6, 4, 6, 6, 6, 3, 6, 4, 4, 6, 4, 4, 4, 4], 'd': [3, 3, 3, 3, 2], 'r': [160]}",12.98,32.75
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 5, 7, 5, 5, 5, 7, 7, 7, 7, 3, 7, 7, 3, 5], 'e': [3, 4, 6, 6, 3, 6, 6, 3, 4, 4, 6, 6, 3, 3, 6, 3, 4, 4, 3, 4], 'd': [4, 3, 2, 3, 3], 'r': [160]}",16.6,37.65
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 7, 7, 5, 5, 3, 3, 3, 5, 5, 3, 3, 3, 7], 'e': [3, 4, 6, 4, 4, 4, 3, 4, 3, 3, 4, 6, 4, 4, 3, 6, 3, 4, 3, 3], 'd': [3, 2, 3, 2, 3], 'r': [192]}",11.57,33.24
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 3, 7, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 7, 7, 5], 'e': [4, 4, 4, 6, 4, 4, 4, 6, 4, 6, 6, 3, 4, 4, 4, 6, 6, 3, 3, 3], 'd': [4, 3, 3, 3, 4], 'r': [224]}",15.09,49.24
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 3, 3, 7, 5, 3, 5, 7, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 6, 6, 6, 3, 3, 6, 6, 3, 6, 4, 3, 6, 6, 6, 4, 4, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [160]}",17.1,46.67
"{'wid': None, 'ks': [5, 5, 3, 3, 7, 3, 7, 5, 7, 3, 7, 7, 7, 3, 3, 3, 7, 7, 5, 3], 'e': [4, 3, 6, 6, 4, 4, 4, 6, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3], 'd': [2, 4, 2, 4, 2], 'r': [192]}",13.72,35.76
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 5, 7, 3, 3, 7], 'e': [3, 4, 6, 3, 3, 4, 6, 6, 6, 4, 6, 3, 6, 6, 6, 4, 4, 6, 4, 3], 'd': [2, 4, 4, 4, 4], 'r': [208]}",16.51,48.48
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 7, 7, 3, 3, 3, 7, 7, 5, 3, 5, 5, 3, 7, 3, 5], 'e': [4, 4, 4, 4, 6, 4, 6, 3, 6, 6, 6, 3, 4, 4, 6, 4, 6, 3, 4, 3], 'd': [4, 2, 4, 4, 3], 'r': [208]}",14.76,47.51
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 3, 5, 7, 5, 5, 7, 7, 7, 7, 5, 7, 5, 7, 3], 'e': [6, 4, 6, 3, 6, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 6, 3, 6, 4, 6], 'd': [3, 4, 2, 4, 4], 'r': [192]}",20.06,51.09
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 5, 5, 7, 3, 3, 3, 3, 3, 7, 7, 7, 7, 3, 3, 7], 'e': [4, 3, 3, 4, 3, 6, 4, 6, 6, 3, 4, 6, 3, 4, 4, 6, 4, 6, 3, 4], 'd': [4, 3, 3, 3, 2], 'r': [192]}",13.28,38.43
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 7, 5, 3, 5, 7, 3, 5, 5, 5, 5, 3, 3, 5, 3, 7], 'e': [4, 4, 6, 4, 3, 4, 6, 6, 6, 6, 3, 6, 6, 3, 4, 4, 4, 4, 6, 6], 'd': [3, 2, 3, 2, 2], 'r': [192]}",10.61,33.17
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 5, 3, 5, 3, 5, 7, 7, 7, 3, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 6, 6, 6, 3, 4, 3, 6, 3, 4, 3, 4, 4, 4, 6, 6, 3], 'd': [2, 3, 3, 2, 2], 'r': [176]}",13.04,34.26
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 5, 3, 5, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [3, 4, 4, 3, 3, 4, 6, 4, 3, 6, 4, 6, 4, 3, 6, 3, 6, 4, 6, 3], 'd': [2, 2, 3, 4, 3], 'r': [224]}",13.29,41.62
"{'wid': None, 'ks': [3, 7, 7, 5, 3, 5, 3, 7, 7, 5, 5, 7, 5, 7, 5, 5, 7, 5, 3, 7], 'e': [6, 3, 3, 6, 6, 6, 4, 6, 3, 4, 6, 4, 6, 3, 6, 6, 3, 6, 3, 4], 'd': [3, 2, 4, 2, 3], 'r': [208]}",15.02,42.34
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 3, 3, 5, 7, 7, 5, 5, 5, 3, 3, 7, 5, 5, 7, 5], 'e': [4, 3, 3, 6, 6, 4, 3, 3, 3, 3, 6, 4, 6, 4, 6, 4, 3, 3, 4, 4], 'd': [2, 2, 3, 2, 4], 'r': [160]}",12.42,30.55
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 3, 7, 3, 5, 5, 5, 5, 7, 3, 7, 3, 5, 5, 5], 'e': [6, 3, 6, 6, 3, 6, 4, 6, 4, 6, 4, 3, 6, 4, 3, 3, 4, 3, 6, 6], 'd': [3, 3, 4, 4, 2], 'r': [224]}",14.1,48.18
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 7, 5, 7, 7, 5, 3, 3, 3, 5, 7, 7, 3, 5, 3], 'e': [3, 3, 4, 3, 3, 6, 6, 6, 6, 3, 6, 3, 6, 4, 6, 6, 4, 3, 4, 3], 'd': [4, 2, 4, 4, 3], 'r': [224]}",14.81,48.85
"{'wid': None, 'ks': [5, 7, 3, 5, 3, 7, 3, 5, 5, 7, 7, 3, 5, 3, 7, 3, 3, 5, 5, 3], 'e': [3, 3, 4, 6, 4, 6, 4, 4, 4, 3, 6, 6, 3, 4, 6, 6, 4, 4, 4, 3], 'd': [3, 4, 2, 4, 2], 'r': [208]}",13.77,42.61
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 7, 3, 5, 5, 7, 7, 5, 5], 'e': [6, 3, 4, 3, 4, 3, 6, 3, 3, 6, 6, 4, 4, 4, 6, 3, 6, 6, 4, 6], 'd': [4, 4, 2, 2, 4], 'r': [224]}",14.93,53.39
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 3, 5, 7, 3, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 5], 'e': [3, 3, 3, 4, 6, 4, 3, 4, 6, 6, 3, 4, 4, 6, 6, 4, 6, 4, 3, 3], 'd': [2, 3, 4, 3, 3], 'r': [208]}",16.87,44.15
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 3, 7, 5, 7, 7, 5, 5, 3, 5, 5, 5, 5, 3, 3, 7], 'e': [4, 3, 4, 4, 3, 6, 3, 4, 4, 3, 4, 3, 3, 3, 6, 6, 4, 4, 6, 6], 'd': [4, 4, 4, 4, 2], 'r': [176]}",15.56,40.75
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 5, 5, 5, 7, 3, 3, 3, 7, 3, 7, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 4, 4, 4, 6, 4, 6], 'd': [4, 2, 4, 2, 4], 'r': [160]}",17.28,39.02
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 3, 3, 3, 5, 7, 7, 7, 5, 7, 7, 7, 3, 5, 7, 5], 'e': [3, 4, 6, 6, 6, 3, 4, 3, 4, 6, 6, 3, 6, 3, 4, 6, 3, 4, 3, 4], 'd': [2, 4, 4, 4, 2], 'r': [208]}",18.04,46.69
